Loyalty_customer_No ,Loyalty_customer_Yes,Product_Category_Child_care,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology,Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
0,1,0,0,0,0,0,0,0,0,0,1,20.0,55,0,74,0.0,617.0,17.0,2417.0,5417.0,4495.2534
1,0,0,0,0,1,0,0,0,0,0,0,23.0,469,0,69,1.0,396.0,11.0,4995.0,6745.0,931.4603099999999
0,1,0,0,0,0,0,0,0,0,1,0,41.0,452,0,68,0.0,214.0,7.0,6036.0,7125.0,6731.1189
1,0,0,0,0,0,1,0,0,0,0,0,1.0,113,0,48,0.0,284.0,14.0,1432.0,3339.0,2655.733824
1,0,0,0,0,0,1,0,0,0,0,0,18.0,441,0,31,0.0,253.0,17.0,3145.0,4844.0,4243.654275
0,1,0,0,0,0,0,0,0,0,1,0,8.0,14,0,47,0.0,253.0,7.0,5672.0,7730.0,6914.154384
0,1,0,0,1,0,0,0,0,0,0,0,11.0,65,2,31,0.0,107.0,6.0,2167.0,3859.0,3114.005475
1,0,0,0,0,0,0,0,1,0,0,0,26.0,152,0,22,0.0,147.0,6.0,2215.0,3741.0,3118.973025
0,1,0,0,0,0,1,0,0,0,0,0,16.0,452,0,46,0.0,271.0,13.0,4885.0,6785.0,6074.463024000001
0,1,0,0,1,0,0,0,0,0,0,0,50.0,3,0,49,0.0,134.0,5.0,2237.0,3982.0,3224.28168
1,0,0,0,0,0,0,1,0,0,0,0,24.0,74,0,27,1.0,222.0,14.0,3138.0,4393.0,597.41821125
0,1,0,1,0,0,0,0,0,0,0,0,30.0,14,0,51,0.0,245.0,16.0,3605.0,4919.0,4484.931552
1,0,0,0,0,0,0,0,1,0,0,0,37.0,363,3,27,0.0,132.0,7.0,457.0,1356.0,1036.532175
1,0,0,0,0,0,0,1,0,0,0,0,33.0,57,0,19,0.0,335.0,6.0,4053.0,8616.0,6672.63267
0,1,0,0,0,0,0,0,0,1,0,0,22.0,437,0,24,0.0,189.0,3.0,4716.0,6019.0,5544.214725
1,0,0,0,0,1,0,0,0,0,0,0,12.0,443,0,72,0.0,367.0,12.0,5915.0,8024.0,7271.4114
0,1,0,1,0,0,0,0,0,0,0,0,50.0,57,0,30,0.0,243.0,12.0,3103.0,6545.0,5060.108025
1,0,0,0,0,0,0,0,0,0,1,0,23.0,121,0,44,0.0,264.9522209387798,3.0,2306.0,6362.493309260833,3771.2584799999995
0,1,0,0,1,0,0,0,0,0,0,0,5.0,99,0,46,1.0,126.0,13.0,644.0,5938.0,509.9075712
0,1,1,0,0,0,0,0,0,0,0,0,50.0,162,1,75,0.0,286.0,8.0,4024.0,5748.0,5124.1509
0,1,0,1,0,0,0,0,0,0,0,0,40.0,149,0,3,0.0,289.0,12.0,7142.0,9818.0,8778.302082
0,1,1,0,0,0,0,0,0,0,0,0,31.0,358,3,73,0.0,280.0,14.0,4155.0,16730.0,10629.7488
1,0,0,1,0,0,0,0,0,0,0,0,30.0,68,0,13,0.0,287.0,14.0,1111.0,2233.0,1961.1438660000001
0,1,0,0,0,0,0,0,0,0,0,1,31.0,451,0,60,0.0,482.0,13.0,8552.0,11578.0,10322.4782
0,1,0,0,0,1,0,0,0,0,0,0,8.0,358,3,52,0.0,360.0,12.0,8576.0,11477.0,10331.979408
0,1,0,1,0,0,0,0,0,0,0,0,9.0,389,2,8,1.0,277.0,12.0,2430.0,6379.0,702.94819815
1,0,0,0,0,0,1,0,0,0,0,0,3.0,205,0,77,0.0,223.0,12.0,2188.0,3172.0,2877.1578
1,0,0,0,0,0,1,0,0,0,0,0,3.0,198,2,27,0.0,293.0,13.0,4715.0,6652.0,5968.930275
1,0,0,0,0,1,0,0,0,0,0,0,42.0,403,0,41,0.0,371.0,14.0,2409.0,3529.0,3322.757376
0,1,0,0,0,0,1,0,0,0,0,0,31.0,103,1,91,0.0,290.0,12.0,7889.0,13300.0,10740.290176
0,1,0,0,1,0,0,0,0,0,0,0,42.0,447,0,79,0.0,164.0,14.0,4471.0,6821.0,5759.721
0,1,0,0,0,0,0,0,1,0,0,0,31.0,451,0,76,0.0,106.0,6.0,4554.0,6752.0,5704.7661
0,1,0,0,0,0,0,1,0,0,0,0,41.0,58,0,65,1.0,304.0,10.0,4053.0,5598.0,762.448005
0,1,0,0,0,0,0,0,0,0,1,0,1.0,397,0,8,1.0,259.0,5.0,4861.0,7888.0,995.40394965
0,1,0,0,0,0,0,0,1,0,0,0,21.0,23,2,45,0.0,143.0,9.0,1810.0,6362.493309260833,6902.658431999999
0,1,1,0,0,0,0,0,0,0,0,0,29.0,56,0,78,0.0,264.0,9.0,456.0,648.0,808.335
0,1,0,0,0,0,0,0,1,0,0,0,18.0,30,0,72,0.0,113.0,8.0,2910.0,4060.0,3564.7821
0,1,0,0,0,0,0,0,0,0,1,0,9.0,452,0,76,1.0,278.0,8.0,5050.0,6478.0,897.9215849999999
0,1,0,0,0,0,0,0,0,0,0,1,33.0,452,0,90,1.0,589.0,15.0,5207.0,6734.0,971.0811264
0,1,0,0,0,0,1,0,0,0,0,0,15.0,230,0,50,0.0,284.0,10.0,7990.0,11251.0,9850.669632
1,0,0,0,0,0,0,0,0,0,0,1,12.0,147,2,18,1.0,499.0,10.0,1097.0,2835.0,370.00849545
1,0,0,0,0,0,0,0,0,0,0,1,31.0,55,0,45,0.0,264.9522209387798,16.0,1764.0,3889.0,3289.829472
0,1,1,0,0,0,0,0,0,0,0,0,34.0,3,0,70,0.0,349.0,5.0,3005.0,5131.0,4374.8397
1,0,0,0,0,0,1,0,0,0,0,0,22.0,453,0,31,0.0,266.0,15.0,5192.0,7321.0,6515.5503
1,0,0,0,0,0,0,0,1,0,0,0,3.0,162,1,94,0.0,134.0,5.0,6511.0,9580.0,8065.677312000001
1,0,0,0,0,1,0,0,0,0,0,0,39.0,443,0,73,0.0,375.0,11.0,3317.0,4682.0,4335.111
0,1,0,0,0,0,0,0,0,0,1,0,2.0,90,0,52,0.0,271.0,9.0,461.0,908.0,950.0008320000001
0,1,0,0,0,1,0,0,0,0,0,0,5.0,73,0,46,0.0,398.0,12.0,2258.0,3097.0,3059.0062559999997
1,0,0,0,0,0,0,0,1,0,0,0,14.0,452,0,72,0.0,109.0,6.0,6807.0,8998.0,7936.0776
0,1,1,0,0,0,0,0,0,0,0,0,23.0,458,0,63,0.0,291.0,17.0,8977.0,13961.0,11661.705
1,0,0,1,0,0,0,0,0,0,0,0,22.0,0,0,67,1.0,245.0,10.254503560955174,2416.0,3756.0,495.341055
1,0,0,0,0,1,0,0,0,0,0,0,7.0,55,0,39,0.0,360.0,12.0,1693.0,3775.0,3089.5368
1,0,0,0,0,0,0,1,0,0,0,0,20.0,57,0,22,0.0,274.0,10.0,2354.0,4441.0,3665.71275
0,1,0,0,0,0,0,1,0,0,0,0,38.0,192,0,34,0.0,297.0,12.0,2236.0,6974.0,4895.261175
0,1,1,0,0,0,0,0,0,0,0,0,39.0,58,0,67,0.0,338.0,9.0,5662.0,7435.0,6823.4661
0,1,0,0,0,0,0,0,1,0,0,0,26.0,24,0,36,0.0,122.0,8.0,3512.0,4976.0,4358.4765
1,0,0,0,0,0,0,0,0,0,0,1,17.0,58,0,69,1.0,478.0,11.0,5123.0,6515.0,936.0549
0,1,0,0,0,0,0,0,1,0,0,0,44.0,471,2,8,0.0,102.0,5.0,2188.0,3207.0,2800.569915
0,1,0,0,0,0,0,0,0,1,0,0,8.0,442,1,42,0.0,148.0,5.0,5705.0,7451.0,6686.222544
0,1,0,1,0,0,0,0,0,0,0,0,7.0,447,0,24,0.0,268.0,16.0,5362.0,8108.0,6996.24555
1,0,0,0,0,0,0,0,0,1,0,0,5.0,65,2,95,1.0,187.0,11.0,3090.0,5044.0,629.5722047999999
1,0,0,0,0,0,0,0,1,0,0,0,9.0,55,0,14,0.0,101.0,6.0,2900.0,3997.0,3551.2148429999997
1,0,0,0,0,0,0,0,0,0,1,0,28.0,358,3,48,1.0,284.0,9.0,1578.0,12966.0,1127.1209615999999
0,1,1,0,0,0,0,0,0,0,0,0,5.0,350,1,60,1.0,257.0,8.0,4625.0,7788.0,948.43941375
0,1,0,1,0,0,0,0,0,0,0,0,24.0,165,0,13,0.0,216.0,12.0,2441.0,3740.0,3309.878979
0,1,0,0,0,0,1,0,0,0,0,0,42.0,14,0,15,0.0,217.0,15.0,4126.0,5801.0,5187.431205
0,1,0,0,0,0,0,0,0,0,0,1,5.0,11,3,83,0.0,506.0,8.0,516.0,1357.0,1422.4672
0,1,0,1,0,0,0,0,0,0,0,0,33.0,452,0,75,0.0,289.0,13.0,747.0,1071.0,1187.1882
0,1,0,0,0,0,0,0,1,0,0,0,22.0,3,0,90,0.0,128.0,9.0,3901.0,5261.0,4645.251072
0,1,0,0,0,0,0,0,0,1,0,0,2.0,3,0,74,0.0,148.0,2.0,1973.0,3743.0,2976.5043
0,1,0,0,0,1,0,0,0,0,0,0,13.0,93,1,92,0.0,350.0,14.0,4562.0,10721.0,7886.96832
0,1,0,0,0,0,0,0,1,0,0,0,16.0,137,0,28,0.0,104.0,7.0,3346.0,15639.0,9579.13215
0,1,0,1,0,0,0,0,0,0,0,0,32.0,460,3,56,0.0,206.0,17.0,320.0,411.0,568.458432
0,1,0,0,0,0,0,0,1,0,0,0,40.0,58,0,30,0.0,109.0,8.0,6113.0,7981.0,7143.7359
0,1,1,0,0,0,0,0,0,0,0,0,37.0,205,0,49,0.0,310.0,11.0,6128.0,8953.0,7808.493743999999
0,1,0,0,0,0,0,1,0,0,0,0,7.0,57,0,48,0.0,224.0,6.0,4802.0,7555.0,6365.210256
0,1,0,0,0,1,0,0,0,0,0,0,9.0,211,0,44,0.0,397.0,16.0,2643.0,4385.0,3891.553632
0,1,0,0,0,0,0,0,0,0,1,0,7.0,188,0,46,0.0,294.0,5.0,2328.0,3352.0,3115.353312
0,1,0,0,0,0,1,0,0,0,0,0,20.0,469,0,70,0.0,243.0,15.0,5447.0,7443.0,6630.6933
0,1,0,0,0,0,1,0,0,0,0,0,34.0,452,0,91,0.0,263.0,10.0,5277.0,6457.0,6047.513472
0,1,0,0,0,1,0,0,0,0,0,0,17.0,70,2,99,0.0,384.0,11.0,2063.0,3808.0,3274.8826879999997
0,1,0,0,0,0,0,1,0,0,0,0,17.0,23,2,73,0.0,281.0,11.0,2541.0,5039.0,4034.4183
1,0,0,0,0,0,0,0,0,1,0,0,48.0,14,0,47,0.0,163.0,11.0,2777.0,3957.0,3511.0843200000004
1,0,0,0,0,0,0,0,0,1,0,0,3.0,468,2,44,0.0,198.0,3.0,3928.0,5598.0,4930.670448
0,1,0,0,1,0,0,0,0,0,0,0,9.0,268,2,64,0.0,110.0,16.0,990.0,5249.0,3202.1451
0,1,1,0,0,0,0,0,0,0,0,0,10.0,24,0,48,0.0,289.0,17.0,6794.0,9585.0,8438.068512
0,1,0,0,0,0,0,1,0,0,0,0,20.0,443,0,58,1.0,255.0,13.0,4425.0,5712.0,794.3966136
0,1,0,0,0,0,0,0,0,1,0,0,37.0,39,3,49,0.0,181.0,7.0,3278.0,8435.0,6002.93376
1,0,0,0,1,0,0,0,0,0,0,0,38.0,458,0,6,1.0,102.0,16.0,9669.0,13261.0,1737.6272199
0,1,0,1,0,0,0,0,0,0,0,0,13.0,469,0,38,1.0,272.0,16.0,3733.0,4989.0,694.2570075
0,1,0,0,0,0,1,0,0,0,0,0,4.0,55,0,69,0.0,285.0,14.0,1700.0,4312.0,3262.2579
1,0,0,0,0,0,0,0,1,0,0,0,38.0,294,2,21,1.0,126.0,5.0,2168.0,5344.0,581.125545
0,1,0,0,0,0,0,0,0,0,0,1,2.0,231,2,46,0.0,572.0,14.0,6374.0,9130.0,8281.506959999999
0,1,0,0,0,0,0,0,1,0,0,0,33.0,24,0,99,0.0,120.0,5.0,7567.0,9678.0,8620.855936
0,1,0,0,1,0,0,0,0,0,0,0,40.0,452,0,59,0.0,110.0,17.0,3814.0,5733.0,4860.303696
1,0,0,1,0,0,0,0,0,0,0,0,5.0,452,0,100,0.0,281.0,17.0,2596.0,3776.0,3394.29055
1,0,0,0,1,0,0,0,0,0,0,0,6.0,121,0,4,0.0,170.0,16.0,435.0,1039.0,908.089182
0,1,0,0,1,0,0,0,0,0,0,0,48.0,62,0,88,1.0,165.0,14.0,1410.0,12543.0,1057.2437568
0,1,0,1,0,0,0,0,0,0,0,0,41.0,452,0,67,1.0,238.0,14.0,4991.0,6643.0,900.37629
1,0,0,0,0,0,0,0,0,0,0,1,23.0,423,0,50,0.0,638.0,9.0,4955.0,7660.0,6906.692448000001
1,0,1,0,0,0,0,0,0,0,0,0,19.0,23,2,28,1.0,336.0,12.0,772.0,1349.0,209.14133625
0,1,0,0,0,0,1,0,0,0,0,0,33.0,132,0,11,0.0,274.0,11.0,1280.0,8845.0,5341.535793
0,1,0,0,0,1,0,0,0,0,0,0,19.0,452,0,33,0.0,372.0,15.0,5611.0,7803.0,7071.33735
0,1,0,0,0,1,0,0,0,0,0,0,29.0,443,0,100,1.0,360.0,11.0,7629.0,6362.493309260833,1430.66851125
0,1,0,1,0,0,0,0,0,0,0,0,36.0,24,0,92,0.0,243.0,16.0,2216.0,3032.0,2829.85472
0,1,0,1,0,0,0,0,0,0,0,0,21.0,3,0,10,0.0,275.0,16.0,2113.0,3009.0,2839.81599
0,1,0,0,0,0,0,0,0,0,0,1,6.0,129,0,40,0.0,485.0,5.0,2025.0,3750.0,3298.02635
1,0,0,0,1,0,0,0,0,0,0,0,6.0,37,2,9,0.0,132.0,9.0,5199.0,7162.0,6317.428194
0,1,0,0,0,0,0,0,1,0,0,0,18.0,58,1,61,0.0,105.0,10.254503560955174,3077.0,4021.0,3620.2716
0,1,1,0,0,0,0,0,0,0,0,0,34.0,460,3,44,0.0,317.0,16.0,283.0,420.0,664.778016
1,0,0,0,0,0,0,0,0,0,1,0,25.0,423,0,63,0.0,288.0,3.0,3299.0,7884.0,5822.3682
0,1,0,0,0,0,0,0,0,0,0,1,37.0,14,0,38,0.0,526.0,16.0,3180.0,4503.0,4362.715875
1,0,0,0,0,0,1,0,0,0,0,0,48.0,14,0,98,0.0,292.0,11.0,6522.0,8311.0,7605.540096
1,0,0,0,0,0,1,0,0,0,0,0,46.0,24,0,48,0.0,264.9522209387798,16.0,3540.0,4665.0,4323.213215999999
0,1,0,0,0,0,0,0,0,0,1,0,20.0,23,1,52,0.0,264.0,6.0,8100.0,13165.0,10833.101568
1,0,0,0,0,0,0,0,0,0,0,1,11.0,294,2,4,0.0,644.0,17.0,2253.0,6335.0,4944.80547
0,1,0,1,0,0,0,0,0,0,0,0,44.0,14,0,45,0.0,264.9522209387798,17.0,3582.0,5288.0,4675.4245439999995
0,1,0,0,0,0,0,0,0,1,0,0,46.0,144,0,70,1.0,198.0,8.0,13535.0,19810.0,2507.25024
0,1,1,0,0,0,0,0,0,0,0,0,2.0,451,0,36,0.0,317.0,7.0,4913.0,6362.493309260833,6401.725575
1,0,0,0,1,0,0,0,0,0,0,0,17.0,108,0,89,1.0,158.0,9.0,1663.0,2864.0,358.2961536
0,1,0,0,0,0,0,0,0,1,0,0,30.0,14,0,71,0.0,132.0,9.0,3436.0,4413.0,4019.4297
0,1,0,0,0,0,0,0,0,1,0,0,37.0,94,0,3,0.0,168.0,8.0,1374.0,9755.0,5736.376305
0,1,0,0,0,0,0,0,0,0,1,0,50.0,106,0,58,0.0,261.0,4.0,865.0,7981.0,4655.781072
0,1,0,0,0,0,0,0,1,0,0,0,50.0,90,0,74,0.0,106.0,5.0,1483.0,2506.0,2080.485
1,0,0,0,0,0,0,0,0,0,0,1,33.0,111,1,50,0.0,455.0,10.0,1957.0,4341.0,3584.0642399999997
0,1,0,0,0,0,0,0,0,0,1,0,8.0,116,0,37,1.0,230.0,9.0,2932.0,4516.0,592.11849375
0,1,0,0,0,0,0,0,0,1,0,0,1.0,3,0,43,0.0,164.0,3.0,1871.0,4024.0,3092.460768
0,1,0,0,0,0,0,0,0,1,0,0,41.0,416,2,80,0.0,133.0,1.0,2634.0,8813.0,5725.285925
0,1,0,0,0,0,0,0,0,1,0,0,19.0,452,0,95,0.0,131.0,11.0,2720.0,3499.0,3197.207552
0,1,0,0,0,0,0,1,0,0,0,0,8.0,57,0,80,0.0,264.9522209387798,11.0,4041.0,6338.0,5387.207775
0,1,1,0,0,0,0,0,0,0,0,0,50.0,358,3,99,0.0,285.0,7.0,2154.0,7822.0,5200.508543999999
0,1,0,0,0,0,0,0,0,0,1,0,14.0,446,0,94,0.0,241.0,6.0,4958.0,6485.0,5880.020608
0,1,0,0,0,0,0,1,0,0,0,0,6.0,55,0,47,0.0,315.0,5.0,3732.0,5669.0,4985.7357600000005
0,1,0,0,0,0,0,0,0,0,0,1,11.0,90,0,50,0.0,555.0,15.0,1026.0,3291.0,2699.352864
0,1,0,0,0,1,0,0,0,0,0,0,9.0,452,0,47,0.0,372.0,12.0,4943.0,6695.0,6158.312928
0,1,0,0,0,0,0,0,0,0,0,1,41.0,58,1,3,0.0,550.0,9.0,3014.0,6362.493309260833,4150.324926
0,1,0,0,0,0,1,0,0,0,0,0,32.0,220,0,23,0.0,216.0,10.0,6626.0,9409.0,8220.9162
0,1,0,0,0,0,0,1,0,0,0,0,42.0,437,0,89,0.0,264.9522209387798,7.0,8056.0,9607.0,8951.889408
0,1,0,0,0,0,0,0,0,0,1,0,17.0,115,0,93,0.0,255.0,1.0,1557.0,2202.0,2103.950464
1,0,0,1,0,0,0,0,0,0,0,0,25.0,98,0,45,1.0,215.0,13.0,1025.0,2521.0,296.634312
0,1,0,0,0,0,0,0,0,1,0,0,5.0,2,1,52,0.0,117.0,5.0,4582.0,7074.0,5909.843376
0,1,0,1,0,0,0,0,0,0,0,0,16.0,188,0,89,0.0,297.0,12.0,3460.0,4601.0,4269.954304
0,1,0,0,0,1,0,0,0,0,0,0,14.0,63,1,93,0.0,363.0,17.0,5845.0,14320.0,10311.977984000001
0,1,0,0,0,0,0,0,0,0,1,0,42.0,186,0,39,0.0,241.0,7.0,2992.0,4884.0,4171.3056
0,1,0,0,0,0,0,0,0,1,0,0,32.0,152,0,83,0.0,116.0,6.0,6814.0,9663.0,8239.064064
1,0,0,0,0,0,0,0,1,0,0,0,38.0,98,0,8,0.0,139.0,8.0,1396.0,3418.0,2547.6752070000002
0,1,1,0,0,0,0,0,0,0,0,0,14.0,358,3,49,0.0,338.0,6.0,871.0,6799.0,4148.578079999999
1,0,0,0,0,0,1,0,0,0,0,0,32.0,358,3,65,0.0,204.0,16.0,3102.0,14232.0,8796.0213
0,1,0,0,0,0,1,0,0,0,0,0,20.0,3,0,21,1.0,217.0,17.0,1190.0,2936.0,341.67018375
0,1,0,0,0,0,0,0,0,0,1,0,14.0,46,0,94,1.0,242.0,5.0,6108.0,10282.0,1247.9322240000001
1,0,0,0,0,0,0,0,1,0,0,0,45.0,451,0,27,0.0,101.0,9.0,5734.0,8442.0,7177.39155
1,0,0,0,0,0,0,0,0,1,0,0,7.0,152,0,92,0.0,196.0,10.254503560955174,8409.0,12380.0,10444.146944
1,0,0,0,0,1,0,0,0,0,0,0,21.0,24,0,84,0.0,351.0,13.0,5721.0,8269.0,7249.176704
0,1,0,0,0,0,0,0,0,1,0,0,10.0,452,0,38,0.0,110.0,8.0,6246.0,8458.0,7449.2103
0,1,0,0,0,1,0,0,0,0,0,0,25.0,452,0,34,1.0,392.0,17.0,2978.0,6362.493309260833,604.66305375
1,0,0,0,0,0,0,0,0,0,0,1,35.0,58,0,62,0.0,504.0,14.0,4497.0,5291.0,5350.8015
0,1,0,0,0,1,0,0,0,0,0,0,32.0,90,0,26,0.0,382.0,11.0,727.0,2749.0,2116.605225
1,0,0,0,0,0,0,0,0,0,0,1,12.0,11,3,38,0.0,264.9522209387798,9.0,588.0,968.0,1386.22575
1,0,0,0,0,0,0,0,1,0,0,0,48.0,58,0,61,1.0,114.0,7.0,4279.0,5743.0,761.5837349999999
0,1,0,0,1,0,0,0,0,0,0,0,47.0,58,0,12,0.0,153.0,14.0,4360.0,5857.0,5268.123135
1,0,0,1,0,0,0,0,0,0,0,0,33.0,24,0,16,0.0,275.0,15.0,7524.0,9888.0,8993.160593999999
0,1,0,0,0,0,0,0,0,0,0,1,46.0,441,0,4,0.0,527.0,7.0,2723.0,4096.0,3938.496111
0,1,0,0,0,0,0,0,0,1,0,0,3.0,450,0,72,0.0,129.0,4.0,1379.0,5516.0,3542.1012
0,1,0,0,1,0,0,0,0,0,0,0,15.0,151,0,28,0.0,141.0,11.0,381.0,1009.0,834.6681
0,1,0,0,0,0,0,0,1,0,0,0,19.0,165,0,78,0.0,112.0,7.0,4469.0,6884.0,5734.5453
0,1,1,0,0,0,0,0,0,0,0,0,32.0,467,0,3,1.0,333.0,15.0,648.0,944.0,169.51154715
1,0,0,0,0,0,1,0,0,0,0,0,35.0,9,3,56,0.0,272.0,16.0,8883.0,15506.0,12406.099536
0,1,0,0,0,1,0,0,0,0,0,0,6.0,358,3,68,0.0,373.0,12.0,7996.0,12008.0,10283.13
1,0,0,1,0,0,0,0,0,0,0,0,18.0,471,2,12,0.0,246.0,17.0,2237.0,2935.0,2836.11636
1,0,0,1,0,0,0,0,0,0,0,0,41.0,469,0,91,1.0,260.0,13.0,4290.0,6574.0,842.5490304
1,0,0,0,0,0,0,0,0,1,0,0,36.0,14,0,50,0.0,180.0,5.0,6281.0,8101.0,7327.4025599999995
1,0,0,0,0,1,0,0,0,0,0,0,39.0,57,0,91,0.0,371.0,16.0,3332.0,5293.0,4622.85824
1,0,0,0,1,0,0,0,0,0,0,0,4.0,268,2,28,0.0,157.0,13.0,1708.0,4589.0,3301.316025
1,0,0,0,0,0,0,0,0,0,1,0,50.0,179,0,94,0.0,243.0,8.0,3031.0,5618.0,4505.1381759999995
1,0,0,0,0,0,0,0,1,0,0,0,6.0,23,2,35,0.0,117.0,9.0,2023.0,6491.0,4366.885425
0,1,1,0,0,0,0,0,0,0,0,0,42.0,452,0,21,0.0,253.0,6.0,4496.0,6157.0,5568.74325
1,0,0,1,0,0,0,0,0,0,0,0,25.0,24,0,69,1.0,257.0,10.254503560955174,7540.0,11007.0,1417.07016
1,0,0,1,0,0,0,0,0,0,0,0,2.0,100,0,70,0.0,290.0,15.0,1055.0,2021.0,1812.0069
0,1,0,0,0,0,0,0,0,0,0,1,6.0,60,3,7,1.0,624.0,16.0,453.0,1242.0,220.9069071
0,1,0,0,0,1,0,0,0,0,0,0,15.0,256,0,20,0.0,264.9522209387798,16.0,1452.0,12086.0,6996.778825
0,1,0,0,0,0,0,0,0,1,0,0,40.0,55,0,85,0.0,165.0,10.0,1684.0,4106.0,3018.7942399999997
0,1,0,0,0,0,0,0,0,0,1,0,6.0,14,0,69,0.0,201.0,7.0,4494.0,5895.0,5345.1486
1,0,1,0,0,0,0,0,0,0,0,0,40.0,294,2,98,1.0,277.0,6.0,1165.0,4331.0,447.459936
1,0,0,0,0,0,0,0,1,0,0,0,48.0,192,0,42,0.0,126.0,6.0,1705.0,5260.0,3587.4822240000003
0,1,0,0,0,0,0,0,0,0,0,1,14.0,358,3,38,0.0,570.0,9.0,10003.0,14218.0,12659.6715
1,0,0,0,0,0,0,0,0,0,1,0,29.0,403,0,98,0.0,232.0,7.0,1764.0,3332.0,2741.722368
1,0,0,0,0,0,0,0,0,0,1,0,11.0,58,0,35,0.0,274.0,1.0,5058.0,6498.0,6037.44855
0,1,0,0,0,0,1,0,0,0,0,0,37.0,165,0,14,1.0,280.0,17.0,5012.0,7220.0,960.8639039999999
1,0,0,0,0,0,0,0,0,1,0,0,10.0,93,2,37,0.0,142.0,10.0,2097.0,4018.0,3194.5536
0,1,0,0,0,1,0,0,0,0,0,0,2.0,450,0,80,0.0,381.0,14.0,2562.0,4551.0,3853.7742
1,0,0,0,0,0,0,0,0,0,1,0,15.0,268,2,6,0.0,218.0,3.0,915.0,3099.0,2225.3774399999998
0,1,0,0,0,1,0,0,0,0,0,0,20.0,55,0,85,0.0,390.0,13.0,2977.0,5694.0,4663.011584000001
0,1,0,0,0,0,0,0,0,0,0,1,18.0,358,3,70,0.0,618.0,6.0,9615.0,12956.0,11791.1673
0,1,0,0,0,0,0,0,0,1,0,0,10.0,443,0,81,0.0,185.0,11.0,5850.0,7537.0,6786.703616
0,1,0,0,0,0,0,0,0,1,0,0,14.0,451,0,39,0.0,149.0,9.0,8051.0,11517.0,9916.955475
1,0,0,0,0,0,1,0,0,0,0,0,46.0,101,0,56,0.0,239.0,17.0,953.0,2509.0,1960.313184
1,0,0,0,0,0,0,0,0,0,1,0,20.0,169,1,49,0.0,269.0,3.0,1484.0,2402.0,2198.419488
1,0,1,0,0,0,0,0,0,0,0,0,34.0,3,0,43,0.0,300.0,16.0,3030.0,6085.0,4833.655344
0,1,0,0,0,0,0,0,1,0,0,0,9.0,11,3,10,0.0,106.0,8.0,622.0,1375.0,1105.18947
0,1,0,0,0,0,0,0,0,1,0,0,44.0,350,1,86,0.0,122.0,3.0,386.0,7462.0,3988.900608
0,1,0,1,0,0,0,0,0,0,0,0,42.0,403,0,23,1.0,250.0,13.0,3044.0,3676.0,540.80011125
1,0,0,0,0,0,0,0,0,0,1,0,50.0,3,0,40,0.0,286.0,8.0,2118.0,2909.0,2738.476025
0,1,0,0,0,0,0,0,0,1,0,0,30.0,11,3,84,0.0,184.0,7.0,485.0,1182.0,1003.419648
0,1,0,0,0,0,0,0,0,1,0,0,23.0,268,2,17,0.0,128.0,4.0,2338.0,6362.493309260833,3913.118649
0,1,0,0,0,0,0,0,0,0,1,0,25.0,115,0,67,0.0,294.0,6.0,1716.0,2448.0,2353.4775
1,0,0,0,1,0,0,0,0,0,0,0,44.0,447,0,48,1.0,144.0,11.0,5575.0,6362.493309260833,1216.2126024
0,1,0,1,0,0,0,0,0,0,0,0,41.0,132,0,46,0.0,200.0,13.0,1564.0,8475.0,5192.5834079999995
1,0,0,0,0,0,0,0,0,0,0,1,32.0,443,0,31,1.0,559.0,17.0,4291.0,6220.0,871.33071375
0,1,0,0,1,0,0,0,0,0,0,0,24.0,447,0,11,0.0,172.0,10.254503560955174,3104.0,4142.0,3800.7798840000005
1,0,0,0,0,0,0,0,1,0,0,0,23.0,141,0,91,0.0,126.0,6.0,2525.0,3337.0,3014.713856
0,1,0,0,0,0,0,0,0,0,0,1,11.0,455,0,64,0.0,508.0,8.0,2492.0,4463.0,3948.3972
0,1,1,0,0,0,0,0,0,0,0,0,33.0,131,0,38,0.0,284.0,6.0,3795.0,8480.0,6409.11705
0,1,0,0,0,0,0,0,1,0,0,0,50.0,83,0,62,0.0,108.0,6.0,1286.0,5793.0,3613.1238
0,1,0,0,0,0,0,1,0,0,0,0,10.0,76,0,33,0.0,337.0,7.0,7609.0,10379.0,9313.95675
1,0,0,1,0,0,0,0,0,0,0,0,6.0,358,3,65,0.0,267.0,16.0,3828.0,11931.0,8077.5189
0,1,0,0,0,1,0,0,0,0,0,0,4.0,441,0,33,1.0,362.0,15.0,4881.0,6838.0,932.20714125
0,1,0,0,0,0,0,0,0,0,1,0,44.0,23,2,20,1.0,240.0,4.0,1496.0,5779.0,568.7525099999999
1,0,0,0,0,0,0,0,0,0,0,1,6.0,152,0,62,0.0,533.0,7.0,1698.0,2254.0,2485.2762
0,1,0,0,0,0,0,0,0,1,0,0,5.0,93,2,67,0.0,136.0,4.0,3589.0,4899.0,4337.883
0,1,1,0,0,0,0,0,0,0,0,0,36.0,256,0,7,0.0,346.0,10.0,5755.0,19922.0,13196.020266
